id,title,type,tier,description,synopsis,actors,directors,genre,subGenre,imageUrl,duration,url,seasons,n_episode,api_url
71808,The Couple,movie,premium,"Pete is a handsome and wealthy playboy who doesn’t study hard and loves to hang out. Pete has a polite girlfriend whose name is Ple. She is a friend with Top who lives in the same dorm with her. Top’s hometown is a rustic so he has to struggle and work a part-time job to get some money for his tuition fee. After Top meets Ple for the first time, he’s falling in love with her. He tries to take care of her and her heart starts to be unstable. Pete knows that and he’s not pleased with their relationship.","Pete is a handsome and wealthy playboy who doesn’t study hard and loves to hang out. Pete has a polite girlfriend whose name is Ple. She is a friend with Top who lives in the same dorm with her. Top’s hometown is a rustic so he has to struggle and work a part-time job to get some money for his tuition fee. After Top meets Ple for the first time, he’s falling in love with her. He tries to take care of her and her heart starts to be unstable. Pete knows that and he’s not pleased with their relationship.","Pete Thongcheu,Natasha Coffman,Bin Banleurit",,Drama,,https://iflix-images.akamaized.net/597f77a3e4b0d07b3d061d8f-1501525923899_s_200x300,5982.783,https://piay.iflix.com/movies/the-couple-71808,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71808.json
155447,The Best of Men,movie,free,"The Best of Men charts one remarkable doctor’s transformation of care for paraplegics. An inspirational doctor arrives at Stoke Mandeville Hospital in 1944 and transforms the lives of his patients and staff. The patients are paralysed soldiers, written off and facing death from neglect, but their big breakthrough comes when Doctor Guttmann introduces sport into their rehabilitation. Guttmann rejects the general view that paralysis is a terminal condition and throws out the old care regime and soon establishes a new regime, getting all his patients to live fulfilling lives, using sport to help patients build physical strength as well as self-respect. 
This heart warming and uplifting true story of the birth of the Paralympic Games, follows Doctor Ludwig Guttmann, an unsung hero, who revolutionised life for paralysed people.","The Best of Men charts one remarkable doctor’s transformation of care for paraplegics. An inspirational doctor arrives at Stoke Mandeville Hospital in 1944 and transforms the lives of his patients and staff. The patients are paralysed soldiers, written off and facing death from neglect, but their big breakthrough comes when Doctor Guttmann introduces sport into their rehabilitation. Guttmann rejects the general view that paralysis is a terminal condition and throws out the old care regime and soon establishes a new regime, getting all his patients to live fulfilling lives, using sport to help patients build physical strength as well as self-respect.  This heart warming and uplifting true story of the birth of the Paralympic Games, follows Doctor Ludwig Guttmann, an unsung hero, who revolutionised life for paralysed people.","Eddie Marsan,Rob Brydon,George Mackay,Niamh Cusack,Nicholas Jones",Tim Whitby,Drama,,https://iflix-images.akamaized.net/5c32c84fe4b0a5c41071b337-1546846634293_s_200x300,5351.701,https://piay.iflix.com/movies/the-best-of-men-155447,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.155447.json
102516,The Banquet VI,movie,premium,"Phim nói về một thời kỳ vô cùng hỗn loạn khi các nước liên tục xảy ra chiến tranh, hơn nữa nội chiến giữa các nước còn đáng sợ hơn khi vua và thần tranh đấu, cha và con sát hại lẫn nhau. Sau khi tiên đế băng hà, người em lên soán ngôi vua cùng với cô vợ trẻ của mình trở thành hoàng hậu. Vị đại thần trong cung lại tìm cách sát hại vua và hoàng hậu, trong khi đó hai vị hoàng tử cũng ngẫu nhiên bị rơi vào cuộc chiến tranh này để bảo vệ cho người thân, cho hoàng tộc.","Phim nói về một thời kỳ vô cùng hỗn loạn khi các nước liên tục xảy ra chiến tranh, hơn nữa nội chiến giữa các nước còn đáng sợ hơn khi vua và thần tranh đấu, cha và con sát hại lẫn nhau. Sau khi tiên đế băng hà, người em lên soán ngôi vua cùng với cô vợ trẻ của mình trở thành hoàng hậu. Vị đại thần trong cung lại tìm cách sát hại vua và hoàng hậu, trong khi đó hai vị hoàng tử cũng ngẫu nhiên bị rơi vào cuộc chiến tranh này để bảo vệ cho người thân, cho hoàng tộc.","Chương Tử Di,Châu Tấn,Ngô Ngạn Tổ",Phùng Tiểu Cương,Drama,,https://iflix-images.akamaized.net/5aa9cf4fe4b056bd9132ebbd-1521078095124_s_200x300,7519.018,https://piay.iflix.com/movies/the-banquet-vi-102516,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.102516.json
72043,The Bad Cop,movie,premium,"Tiang (Pisarn) is a policeman in non-commissioned level. He’s too honest so the chief of the police station and his subordinates dislikes him and try to dismiss him from this job. Moreover, Songyos, a rich man, who has power in that area, supports them. However, Tiang can get off all incidents everytime. Inspector Wichaiyuth (Chatchai) observes Songyos’ subordinates’ behaviors.","Tiang (Pisarn) is a policeman in non-commissioned level. He’s too honest so the chief of the police station and his subordinates dislikes him and try to dismiss him from this job. Moreover, Songyos, a rich man, who has power in that area, supports them. However, Tiang can get off all incidents everytime. Inspector Wichaiyuth (Chatchai) observes Songyos’ subordinates’ behaviors.","Chatchai Plengpanich,Pisarn Akraseranee,Uten Boonyong,Sinaporn Philailak",,Drama,,https://iflix-images.akamaized.net/5982d900e4b0f7295153b6ce-1501747456224_s_200x300,5630.997,https://piay.iflix.com/movies/the-bad-cop-72043,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.72043.json
71858,Tanya Maemod Yod Yoong,movie,premium,"Tanya (Lalita Panyopas) pergi ke Thailand karena ibunya ingin dia mempelajari ilmu sihir tambahan. Namun, karena kecerobohannya, dia bertemu Assawin (Reungrit McIntosh), dan itu merupakan awal dari cinta di antara mereka. Tanya harus menemukan gurunya, tapi ini tak mudah karena Jack dan teman-temannya, para lawan Assawin, dan Pon, kekasih Assawin, menghalanginya untuk melakukan ini.","Tanya (Lalita Panyopas) pergi ke Thailand karena ibunya ingin dia mempelajari ilmu sihir tambahan. Namun, karena kecerobohannya, dia bertemu Assawin (Reungrit McIntosh), dan itu merupakan awal dari cinta di antara mereka. Tanya harus menemukan gurunya, tapi ini tak mudah karena Jack dan teman-temannya, para lawan Assawin, dan Pon, kekasih Assawin, menghalanginya untuk melakukan ini.","Lalita Panyopas,Reungrit McIntosh",,Drama,Drama,https://iflix-images.akamaized.net/597f7c44e4b0d07b3d061da8-1501527108227_s_200x300,6945.322,https://piay.iflix.com/movies/tanya-maemod-yod-yoong-71858,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71858.json
71847,Talui Rong Mor,movie,premium,"The 3 last year senior medical interns have to perform autopsy a body. But what they see makes them have to run for their lives. That shocks every patients and nurses in the hospital. The hospital director decides to renew their internship by sending Tui to the mortuary, Auan to do the make-up for dead body and another one to work in patient ward.","The 3 last year senior medical interns have to perform autopsy a body. But what they see makes them have to run for their lives. That shocks every patients and nurses in the hospital. The hospital director decides to renew their internship by sending Tui to the mortuary, Auan to do the make-up for dead body and another one to work in patient ward.","Yuranan Pamornmontree,Sinjai Hongthai",,Drama,,https://iflix-images.akamaized.net/597f7b88e4b0f7295153b62c-1501526920572_s_200x300,5154.154,https://piay.iflix.com/movies/talui-rong-mor-71847,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71847.json
105053,Surat Cinta Untuk Starla,movie,free,"Hema memiliki obsesi unik pada alam. Dia senang membuat surat cinta untuk alam menggunakan mesin tua peninggalan sang kakek.  Suatu hari, Hema bertemu dengan Starla, gadis yang berhasil membuatnya jatuh cinta hanya dalam waktu 6 jam. Untuk pertama kalinya dia sadar ada surat cinta yang lebih indah yaitu surat cinta untuk Starla. Di saat keduanya semakin dekat, sifat Starla malah berubah menjadi dingin. Hema mencari tahu apa yang menyebabkan Starla berubah.  Dalam pencariannya, dia malah menemukan kejutan tentang rahasia masa lalu keluarganya.","Hema memiliki obsesi unik pada alam. Dia senang membuat surat cinta untuk alam menggunakan mesin tua peninggalan sang kakek.  Suatu hari, Hema bertemu dengan Starla, gadis yang berhasil membuatnya jatuh cinta hanya dalam waktu 6 jam. Untuk pertama kalinya dia sadar ada surat cinta yang lebih indah yaitu surat cinta untuk Starla. Di saat keduanya semakin dekat, sifat Starla malah berubah menjadi dingin. Hema mencari tahu apa yang menyebabkan Starla berubah.  Dalam pencariannya, dia malah menemukan kejutan tentang rahasia masa lalu keluarganya.","Caitlin Halderman,Jefri Nichol,Salshabilla Adriani,Meriam Bellina,Teuku Rizky Muhammad,Ramzi",Rudy Aryanto,Romance,Drama,https://iflix-images.akamaized.net/5acda013e4b056bd91333dea-1533196897881_s_200x300,6114.901,https://piay.iflix.com/movies/surat-cinta-untuk-starla-105053,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.105053.json
127462,Sugar Babies,movie,free,"Away at college, Katie is introduced to a friend's high-class lifestyle, financed by her rich older boyfriend. But Katie soon realizes that having a sugar daddy comes at its own price.","Away at college, Katie is introduced to a friend's high-class lifestyle, financed by her rich older boyfriend. But Katie soon realizes that having a sugar daddy comes at its own price.","Alyson Stoner,Tiera Skovbye,Sarah Dugdale",,Drama,,https://iflix-images.akamaized.net/5bf24e81e4b0d897abb9d807_s_200x300,5109,https://piay.iflix.com/movies/sugar-babies-127462,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.127462.json
50534,Sai Gon Electric,movie,premium,"Phim xoay quanh hai cô gái Mai & Kim chung hoàn cảnh đơn côi giữa Sài Gòn. Kim dẫn dắt Mai vào nhóm nhảy Saigon Fresh mà cô đang tham gia tập luyện. Mục đích chính của nhóm Saigon Fresh là vô địch giải hip-hop toàn quốc. Nhưng khi tình yêu xen vào đam mê, hai cô gái phải đưa ra lựa chọn cho tương lai của mình.","Ôm ấp ước mơ thành vũ công múa lụa chuyên nghiệp, Mai rời Bạc Liêu lên Sài Gòn để thi vào trường múa nhưng không may thi trượt. Mai đành xin vào làm phụ việc cho một quán ăn và kết thân với Kim, cô bạn cá tính trong nhóm nhảy Hip hop Sai Gon Fresh. Họ quyết tâm đưa nhóm nhảy chiến thắng ở giải Samsung, nhưng vô số trở ngại bắt đầu nảy sinh, nhất là khi Kim gặp rắc rối trong tình yêu và xích mích với trưởng nhóm.",,,Drama,,https://iflix-images.akamaized.net/58afab1ce4b07a6bea18e971-1487907612665_s_200x300,6538.965,https://piay.iflix.com/movies/sai-gon-electric-50534,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.50534.json
105332,Sac Dep Ngan Can,movie,premium,"Sắc đẹp ngàn cân 2017 được làm lại từ bộ phim điện ảnh cùng tên của Hàn Quốc. Phim là một câu chuyện hài hước và lãng mạn về hai cô gái: Jolie (Phương Trinh Jolie), gợi cảm, quyến rũ nhưng có giọng hát rất dở, Hà My (Minh Hằng) mập ú, xấu xí nhưng có giọng hát trời phú. Hai cô gái ấy đã kết hợp những điểm mạnh của nhau: Jolie ra sân khấu thu hút khán giả bằng vẻ đẹp chết người của mình, còn Hà My đứng sau cánh gà để cất lên những giọng ca ngọt ngào. Vì vẻ ngoài xấu xí, Hà My bị mọi người đối xử rất hững hờ nhưng cô vẫn rất vô tư cho đến khi bị Jolie sỉ nhục ngay trước mặt người mà cô yêu thầm nhớ trộm là Duy Khang (Rocker Nguyễn) Hà My quyết định phẫu thuật thẩm mỹ để trở nên xinh đẹp, và câu chuyện bắt đầu từ đây…","Sắc đẹp ngàn cân 2017 được làm lại từ bộ phim điện ảnh cùng tên của Hàn Quốc. Phim là một câu chuyện hài hước và lãng mạn về hai cô gái: Jolie (Phương Trinh Jolie), gợi cảm, quyến rũ nhưng có giọng hát rất dở, Hà My (Minh Hằng) mập ú, xấu xí nhưng có giọng hát trời phú. Hai cô gái ấy đã kết hợp những điểm mạnh của nhau: Jolie ra sân khấu thu hút khán giả bằng vẻ đẹp chết người của mình, còn Hà My đứng sau cánh gà để cất lên những giọng ca ngọt ngào. Vì vẻ ngoài xấu xí, Hà My bị mọi người đối xử rất hững hờ nhưng cô vẫn rất vô tư cho đến khi bị Jolie sỉ nhục ngay trước mặt người mà cô yêu thầm nhớ trộm là Duy Khang (Rocker Nguyễn) Hà My quyết định phẫu thuật thẩm mỹ để trở nên xinh đẹp, và câu chuyện bắt đầu từ đây…","Minh Hằng,Rocker Nguyễn,Phương Trinh Jolie",James Ngô,Romance,Drama,https://iflix-images.akamaized.net/5ad055b4e4b056bd913346a4-1548646574031_s_200x300,5475.946,https://piay.iflix.com/movies/sac-dep-ngan-can-105332,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.105332.json
71809,Rungpetch,movie,premium,"Despite being a grown up teen, Rung still likes children games such as riding buffalo, swimming in river, throwing rock with a sling. She is the leader of small group of friends. Her mother hates Bangkok and doesn't want her daughter to study there. But her mother is sick as she has a severe pain in the stomach. She refuses to leave her home. Rung’s father died 10 years ago. The mother finally dies and Rung has to go to Bangkok to a mysterious uncle Phra's home. Her mother always recalled Rung that only uncle Phra helped her when her husband died. Uncle Phra is part of Bangkok rich society. Uncle Phra is married to Orapin. Orapin is much younger than uncle Pha and has a lover, who is bankrupted. Orapin is not very happy to see Rung arriving in their home and doesn’t understand why Phra wants to take care about this orphan. She suspects than Rung is Phra’s daughter from a minor wife in Ayuthaya. Anong is Orapin’s elder sister.","Despite being a grown up teen, Rung still likes children games such as riding buffalo, swimming in river, throwing rock with a sling. She is the leader of small group of friends. Her mother hates Bangkok and doesn't want her daughter to study there. But her mother is sick as she has a severe pain in the stomach. She refuses to leave her home. Rung’s father died 10 years ago. The mother finally dies and Rung has to go to Bangkok to a mysterious uncle Phra's home. Her mother always recalled Rung that only uncle Phra helped her when her husband died. Uncle Phra is part of Bangkok rich society. Uncle Phra is married to Orapin. Orapin is much younger than uncle Pha and has a lover, who is bankrupted. Orapin is not very happy to see Rung arriving in their home and doesn’t understand why Phra wants to take care about this orphan. She suspects than Rung is Phra’s daughter from a minor wife in Ayuthaya. Anong is Orapin’s elder sister.","Sorapong Chatree,Sor Asanajinda,Nanthida Kaewbuasai,Pissamai Wilaisak",,Drama,,https://iflix-images.akamaized.net/597f77bce4b0bbe1d9f63f14-1501525948255_s_200x300,5795.861,https://piay.iflix.com/movies/rungpetch-71809,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71809.json
233383,Runaway Romance,movie,free,A reality TV star leaves Hollywood and finds herself in Amish country where she must decide between staying in her newfound reality or returning to her old one.,A reality TV star leaves Hollywood and finds herself in Amish country where she must decide between staying in her newfound reality or returning to her old one.,"Danielle C. Ryan,Trevor Donovan,Galadriel Stineman",Brian Herzlinger,Drama,Romance,https://iflix-images.akamaized.net/5d37da01e4b0918f262269d2-1563941394743_s_200x300,5406.591,https://piay.iflix.com/movies/runaway-romance-233383,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.233383.json
113022,Run,movie,free,"Htet Aung is addicted to gambling and has racked up a lot of debt. His girlfriend, Rosy, the daughter of a successful businessman tries to help him against her father’s wishes.","Htet Aung is addicted to gambling and has racked up a lot of debt. His girlfriend, Rosy, the daughter of a successful businessman tries to help him against her father’s wishes.","Kaung Pyae,Nan Su Oo",,Drama,Drama,https://iflix-images.akamaized.net/5b1e16e0e4b083ca76ced281-1533799263387_s_200x300,5321.996,https://piay.iflix.com/movies/run-113022,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.113022.json
71830,Ruk Keun Ruen,movie,premium,"Main actor is Sombat Methanee and main actress is Petchara Chaowarat. The movie is lost in Thailand but a sequence of one hour remains to be seen. The remaining sequence shows a high society party with Petchara singing a song. Petchara is then discussing with Somjit Sapsamruey, her mother. Her mother wants her to marry the son of a friend as they are poor. Veteran actors (Prachuap Ruekyamdee and Songthong), a doctor and a young man (ทม วิศวชาติ) are visiting them. Petchara and the young man appreciate each other. Veteran actress Chosri Misommon is playing a domestic helper. Sombat later on arrives. He is welcomed by Sisala Thongtara and Somjit, then also by Metta Roongrat and Petchara. Petchara is not so happy to meet Sombat. Somjit is feeling unwell and ends up at hospital. Certainly Somjit asks Petchara to really consider Sombat as engagement but Petchara loves already another man. Misunderstanding happens between Petchara and Sombat. A fire in the house happens. This is a romantic drama.","Main actor is Sombat Methanee and main actress is Petchara Chaowarat. The movie is lost in Thailand but a sequence of one hour remains to be seen. The remaining sequence shows a high society party with Petchara singing a song. Petchara is then discussing with Somjit Sapsamruey, her mother. Her mother wants her to marry the son of a friend as they are poor. Veteran actors (Prachuap Ruekyamdee and Songthong), a doctor and a young man (ทม วิศวชาติ) are visiting them. Petchara and the young man appreciate each other. Veteran actress Chosri Misommon is playing a domestic helper. Sombat later on arrives. He is welcomed by Sisala Thongtara and Somjit, then also by Metta Roongrat and Petchara. Petchara is not so happy to meet Sombat. Somjit is feeling unwell and ends up at hospital. Certainly Somjit asks Petchara to really consider Sombat as engagement but Petchara loves already another man. Misunderstanding happens between Petchara and Sombat. A fire in the house happens. This is a romantic drama.","Sombat Methanee,Prachuap Ruekyamdee,Petchara Chaowarat,Somjit Sapsamruey",,Drama,,https://iflix-images.akamaized.net/597f7982e4b0f7295153b622-1501526402146_s_200x300,6734.314,https://piay.iflix.com/movies/ruk-keun-ruen-71830,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71830.json
230805,Rubberneck,movie,free,"A brief fling triggers a horrific course of events when Paul's obsession with a beautiful co-worker spirals out of control in this tense romantic thriller from actor/director/writer Alex Karpovsky (""Girls"").","A brief fling triggers a horrific course of events when Paul's obsession with a beautiful co-worker spirals out of control in this tense romantic thriller from actor/director/writer Alex Karpovsky (""Girls"").","Alex Karpovsky,Jaime Ray Newman",Alex Karpovsky,Drama,Thriller,https://iflix-images.akamaized.net/5d2fcd2fe4b057c85dc7a6cb-1563413810907_s_200x300,4973.141,https://piay.iflix.com/movies/rubberneck-230805,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.230805.json
112287,Resurrecting McGinns,movie,free,"Declan, an author struggling with his unrealized potential, is confronted by renewed grief over his long dead brother Aidan. His wife Anastasie suggests they throw a party on what would've been Aidan's fiftieth birthday. Over the course of dinner, revelations of sexuality, race, abortion, love, life and death unroll at a feverish pace as the night escalates into mayhem.","Declan, an author struggling with his unrealized potential, is confronted by renewed grief over his long dead brother Aidan. His wife Anastasie suggests they throw a party on what would've been Aidan's fiftieth birthday. Over the course of dinner, revelations of sexuality, race, abortion, love, life and death unroll at a feverish pace as the night escalates into mayhem.","Emily Bennett,Ira Amyx,Sarah Charipar",,Drama,,https://iflix-images.akamaized.net/5b16334ae4b056bd9133c446-1535423312145_s_200x300,5072.213,https://piay.iflix.com/movies/resurrecting-mcginns-112287,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.112287.json
200012,Remember When,movie,free,"Freya menginginkan hidup yang baru, yang lebih seru, yang lebih warna-warni. Freya bosan dengan rutinitasnya yang begitu-begitu saja. Hubungannya bersama Moses yang semula seru, kini terasa begitu menjemukan. Freya ingin seperti Gia dan Adrian, pasangan paling populer di sekolah. Walau masing-masing memiliki pasangan, Freya dan Adrian saling menemukan. Hubungan empat remaja ini menjadi berbeda.","Freya menginginkan hidup yang baru, yang lebih seru, yang lebih warna-warni. Freya bosan dengan rutinitasnya yang begitu-begitu saja. Hubungannya bersama Moses yang semula seru, kini terasa begitu menjemukan. Freya ingin seperti Gia dan Adrian, pasangan paling populer di sekolah. Walau masing-masing memiliki pasangan, Freya dan Adrian saling menemukan. Hubungan empat remaja ini menjadi berbeda.","Maxime Bouttier,Michelle Zudith,Stella Cornelia,Miqdad Addausy",Fajar Bustomi,Drama,Romance,https://iflix-images.akamaized.net/5cc1191fe4b006f4afbb7642-1556158751833_s_200x300,5518.101,https://piay.iflix.com/movies/remember-when-200012,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.200012.json
220685,Reluctant Witness,movie,free,"Placed in a witness protection program, ERIN, 30s, believes she has left her Mob ties behind, but when the man she thought she had killed shows up with a new identity and looking for revenge, she must protect her new life and new family.","Placed in a witness protection program, ERIN, 30s, believes she has left her Mob ties behind, but when the man she thought she had killed shows up with a new identity and looking for revenge, she must protect her new life and new family.","Mia Kirshner,Madeleine Arthur,Paul McGillion",Monika Mitchell,Thriller,Drama,https://iflix-images.akamaized.net/5d2e7665e4b078ceb8d67c10-1563326055124_s_200x300,5382.677,https://piay.iflix.com/movies/reluctant-witness-220685,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.220685.json
236327,Redemption Ride,movie,free,"After testing positive for performance-enhancing drugs, world-class cyclist Colter Reese thought he had ridden his last mile. While trying to hold on to his last remaining treasure, his ill son Jonah, Colter is visited by a mysterious race representative who offers him a chance to ride once more in a unique, long-distance endurance race. Desperate for the prize money that would give his son a life-saving operation, Colter sets out on a thousand mile journey that will change everything, starting with himself.","After testing positive for performance-enhancing drugs, world-class cyclist Colter Reese thought he had ridden his last mile. While trying to hold on to his last remaining treasure, his ill son Jonah, Colter is visited by a mysterious race representative who offers him a chance to ride once more in a unique, long-distance endurance race. Desperate for the prize money that would give his son a life-saving operation, Colter sets out on a thousand mile journey that will change everything, starting with himself.","Jacob Cherney,John Risner,Misty Steele",Mike Dornbirer,Drama,,https://iflix-images.akamaized.net/5d4396fae4b0f86be151ba2c-1564710651275_s_200x300,6802.517,https://piay.iflix.com/movies/redemption-ride-236327,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.236327.json
71834,Rak Seum Leuk,movie,premium,Gal (Siriam) a university student who has to take care of a girl next door as a part-time job. But the girl's mother runs away and her brother sells her room to get the money and pay his debt. Billy (Billy) a Robin Hood who comes back to Thailand and uses his last sum to buy an apartment but then he found a woman and a girl there. He has to make some deals to live with her unwholeheartedly. The messy begins. They both are different and need private space but has to live together. How will their relationship develop to?,Gal (Siriam) a university student who has to take care of a girl next door as a part-time job. But the girl's mother runs away and her brother sells her room to get the money and pay his debt. Billy (Billy) a Robin Hood who comes back to Thailand and uses his last sum to buy an apartment but then he found a woman and a girl there. He has to make some deals to live with her unwholeheartedly. The messy begins. They both are different and need private space but has to live together. How will their relationship develop to?,"Billy Ogan,Siriam Pakdeedumrongrit,Wanthip Pawaputanon Na Mahasarakham",,Drama,,https://iflix-images.akamaized.net/597f7a61e4b0f7295153b625-1501526626011_s_200x300,6920.746,https://piay.iflix.com/movies/rak-seum-leuk-71834,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71834.json
105185,Ronda,movie,premium,"“Ronda” (Patrol) follows the journey of Paloma, a policewoman who patrols the streets of Manila at night. She is looking for her teenage son who has been missing for days. As she searches, she discovers truths about herself and the corrupt system she works in.","“Ronda” (Patrol) follows the journey of Paloma, a policewoman who patrols the streets of Manila at night. She is looking for her teenage son who has been missing for days. As she searches, she discovers truths about herself and the corrupt system she works in.","Ai-ai delas Alas,Carlos Morales,Julian Trono,Angeli Bayani,Carlo Aquino,Bernardo Bernardo,DM Sevilla,Moi Bien,Menggie Cobarrubias,and Cesar Montano",Nick Olanka,Drama,,https://iflix-images.akamaized.net/5acddb5ae4b008f0b3c370ac-1564043065041_s_200x300,4411.007,https://piay.iflix.com/movies/ronda-105185,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.105185.json
94576,Romancing In Thin Air VI,movie,premium,"Bộ phim kể về ngôi sao thiên vương Mike (Cổ Thiên Lạc đóng) và vợ chưa cưới của anh là ngôi sao điện ảnh Viên Viên (Cao Viên Viên đóng) trong buổi hôn lễ thế kỷ, xuất hiện Trương Hàng (Vương Bảo Cường đóng) tới cướp cô dâu. Việc này khiến Mike bị đả kích lớn và trái tim trở nên lạnh nhạt, anh đã lui về ở ẩn tại Shangri-la, ở nơi đó anh đã gặp A Tú (Trịnh Tú Văn đóng), là người mở nhà trọ nơi này, sau đó hai người đã nảy sinh một tình yêu ở nơi cao hơn mực nước biển tới ba nghìn mét.","Bộ phim kể về ngôi sao thiên vương Mike (Cổ Thiên Lạc đóng) và vợ chưa cưới của anh là ngôi sao điện ảnh Viên Viên (Cao Viên Viên đóng) trong buổi hôn lễ thế kỷ, xuất hiện Trương Hàng (Vương Bảo Cường đóng) tới cướp cô dâu. Việc này khiến Mike bị đả kích lớn và trái tim trở nên lạnh nhạt, anh đã lui về ở ẩn tại Shangri-la, ở nơi đó anh đã gặp A Tú (Trịnh Tú Văn đóng), là người mở nhà trọ nơi này, sau đó hai người đã nảy sinh một tình yêu ở nơi cao hơn mực nước biển tới ba nghìn mét.","Cổ Thiên Lạc,Trịnh Tú Văn,Cao Viên Viên",Johnnie To,Romance,Drama,https://iflix-images.akamaized.net/5a5714c1e4b0d086844d9db0-1515656386086_s_200x300,6703.85,https://piay.iflix.com/movies/romancing-in-thin-air-vi-94576,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.94576.json
102227,Rigodon,movie,premium,"The American Dream, an immigrant’s nightmare. It is immediately after 9/11 and the US authorities have begun their crackdown on migrants. RIGODON follows the story of three Filipinos – Dante, the intellectual who helps get false documents to illegal immigrants, one of which is Amado the has-been boxer, and Salome, the war-bride yearning for home. Their stories intersect in this harsh crucible of terror-stricken New York City.","The American Dream, an immigrant’s nightmare. It is immediately after 9/11 and the US authorities have begun their crackdown on migrants. RIGODON follows the story of three Filipinos – Dante, the intellectual who helps get false documents to illegal immigrants, one of which is Amado the has-been boxer, and Salome, the war-bride yearning for home. Their stories intersect in this harsh crucible of terror-stricken New York City.","Joel Torre,Chin-chin Gutierrez,Arthur Acuña","Sari Dalena,Keith Sicat",Drama,,https://iflix-images.akamaized.net/5a9f5e51e4b008f0b3c30387-1520393809943_s_200x300,4596.309,https://piay.iflix.com/movies/rigodon-102227,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.102227.json
217846,Professor in Love,movie,premium,This is a short love story that moves around the upheaval relationship dynamics of a professor and his student. This movie goes around the impact of relationship on a young girl and what issues trouble her family ?,This is a short love story that moves around the upheaval relationship dynamics of a professor and his student. This movie goes around the impact of relationship on a young girl and what issues trouble her family ?,,,Drama,Romance,https://iflix-images.akamaized.net/5cfdd3fee4b0d897abfc518b-1560147488813_s_200x300,748.415,https://piay.iflix.com/movies/professor-in-love-217846,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.217846.json
71829,Praya Mae Bia,movie,premium,A local bad guy wants to force a Thai lady to be her wife. Hopefully a snake is protecting the woman.,A local bad guy wants to force a Thai lady to be her wife. Hopefully a snake is protecting the woman.,Mum Jokmok,,Drama,,https://iflix-images.akamaized.net/597f795de4b0bbe1d9f63f21-1532510615626_s_200x300,4997.994,https://piay.iflix.com/movies/praya-mae-bia-71829,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71829.json
71822,Rak Ni Rao Chong,movie,premium,"Tone (Sor Asanajinda) is a grandfather of Tom (Ben) and he is bored of Bangkok so he decides to bring his family to live in more peaceful place. But the gas in his car runs out in the middle of nowhere so they have to live there and struggle along. However, after living there for a while, they start to like that area and want to be a landlord since there’s no one owns it. He develops it to be a resort but Chiba (Suprawat), a government officer, tries to stop Tone from doing that. Charlee’s (Mai) family is one of Tone’s supporters. Can he be the landlord in the final?","Tone (Sor Asanajinda) is a grandfather of Tom (Ben) and he is bored of Bangkok so he decides to bring his family to live in more peaceful place. But the gas in his car runs out in the middle of nowhere so they have to live there and struggle along. However, after living there for a while, they start to like that area and want to be a landlord since there’s no one owns it. He develops it to be a resort but Chiba (Suprawat), a government officer, tries to stop Tone from doing that. Charlee’s (Mai) family is one of Tone’s supporters. Can he be the landlord in the final?","Ben Isarangkun Na Ayutthaya,Mai Siriwimon",,Drama,,https://iflix-images.akamaized.net/597f78c1e4b0655446049294-1501526209950_s_200x300,5811.242,https://piay.iflix.com/movies/rak-ni-rao-chong-71822,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.71822.json
